user_pseudo_id,event_name,event_timestamp,device_category,traffic_source,experiment_variant,session_duration,converted,is_new_user
user_003659,page_view,2026-03-12T19:13:03,desktop,direct,variant_b,489,0,0
bot_0089,session_start,2026-03-04T00:00:00,desktop,direct,control,0,0,0
user_001672,click,2026-03-03T20:05:58,tablet,direct,control,116,0,0
user_006723,click,2026-03-09T23:20:17,mobile,email,variant_b,91,0,1
bot_0195,session_start,2026-03-20T00:00:00,desktop,direct,variant_b,0,0,0
user_003776,add_to_cart,2026-03-12T22:59:54,mobile,cpc,control,161,0,1
user_001326,page_view,2026-03-18T10:34:46,mobile,email,control,428,0,0
bot_0041,session_start,2026-03-25T00:00:00,desktop,direct,variant_b,0,0,0
user_006887,add_to_cart,2026-03-21T23:17:10,mobile,cpc,variant_b,232,0,0
user_005096,add_to_cart,2026-03-15T13:28:58,desktop,organic,control,327,0,0
user_007761,session_start,2026-03-06T05:17:41,mobile,direct,variant_b,155,0,1
user_001305,page_view,2026-03-30T20:31:24,desktop,organic,variant_b,365,0,0
user_007259,scroll,2026-03-20T17:01:35,mobile,organic,variant_b,54,0,0
user_003722,add_to_cart,2026-03-07T21:07:22,tablet,cpc,control,478,0,0
user_007263,session_start,2026-03-02T23:40:53,tablet,email,variant_b,473,0,0
user_003953,add_to_cart,2026-03-27T19:11:32,desktop,organic,variant_b,566,0,0
user_004295,page_view,2026-03-02T16:38:44,tablet,social,variant_b,477,0,0
bot_0004,session_start,2026-03-25T00:00:00,desktop,direct,control,0,0,0
bot_0033,session_start,2026-03-11T00:00:00,desktop,direct,variant_b,0,0,0
user_007439,click,2026-03-16T12:09:45,desktop,social,variant_b,415,0,0
user_000249,add_to_cart,2026-03-21T23:49:37,mobile,cpc,variant_b,427,0,1
user_004747,scroll,2026-03-21T15:39:24,tablet,cpc,variant_b,488,0,1
user_004240,page_view,2026-03-24T06:06:54,desktop,social,control,568,1,0
user_001405,click,2026-03-12T21:56:48,mobile,direct,variant_b,579,0,0
user_000518,add_to_cart,2026-03-29T09:06:12,mobile,direct,control,258,0,1
user_000945,page_view,2026-03-26T07:02:58,tablet,social,variant_b,535,0,0
user_000844,add_to_cart,2026-03-04T10:25:19,desktop,direct,control,242,0,1
user_007556,add_to_cart,2026-03-22T14:25:19,tablet,direct,control,452,0,1
user_000305,scroll,2026-03-25T23:58:39,tablet,direct,variant_b,206,0,0
user_005763,scroll,2026-03-05T03:40:23,tablet,social,variant_b,106,0,0
user_001729,add_to_cart,2026-03-28T14:41:58,mobile,email,variant_b,418,0,0
user_004943,page_view,2026-03-17T15:35:23,mobile,organic,variant_b,428,0,1
user_004792,add_to_cart,2026-03-23T00:08:37,desktop,social,control,38,0,0
bot_0195,session_start,2026-03-17T00:00:00,desktop,direct,variant_b,0,0,0
user_007478,scroll,2026-03-11T17:59:54,desktop,organic,control,424,0,1
user_005182,page_view,2026-03-07T08:28:11,tablet,cpc,control,301,0,0
user_005969,click,2026-03-15T09:05:52,tablet,direct,variant_b,551,0,0
user_007076,session_start,2026-03-14T02:06:48,desktop,email,control,40,0,0
user_007341,scroll,2026-03-04T09:00:10,tablet,direct,variant_b,330,0,0
user_002641,add_to_cart,2026-03-05T21:05:38,desktop,email,variant_b,154,0,0
user_006245,session_start,2026-03-22T03:34:02,mobile,direct,variant_b,478,0,0
user_006101,add_to_cart,2026-03-29T01:43:00,tablet,social,variant_b,91,0,1
user_002970,page_view,2026-03-02T07:31:53,mobile,cpc,control,570,0,0
bot_0149,session_start,2026-03-20T00:00:00,desktop,direct,control,0,0,0
bot_0073,session_start,2026-03-27T00:00:00,desktop,direct,variant_b,0,0,0
bot_0118,session_start,2026-03-11T00:00:00,desktop,direct,control,0,0,0
user_005835,page_view,2026-03-27T20:59:14,desktop,organic,variant_b,160,0,0
user_004635,click,2026-03-19T10:28:30,tablet,cpc,variant_b,538,0,0
user_006507,scroll,2026-03-25T09:51:21,mobile,direct,variant_b,600,0,1
user_001768,session_start,2026-03-05T07:42:49,desktop,direct,control,140,0,1
user_006947,click,2026-03-08T11:18:50,desktop,email,variant_b,167,0,1
bot_0125,session_start,2026-03-13T00:00:00,desktop,direct,variant_b,0,0,0
user_001943,add_to_cart,2026-03-04T02:26:01,tablet,cpc,variant_b,584,0,0
user_007152,click,2026-03-10T02:31:48,desktop,email,control,98,0,1
bot_0002,session_start,2026-03-30T00:00:00,desktop,direct,control,0,0,0
user_001765,page_view,2026-03-27T11:42:44,desktop,direct,variant_b,365,0,0
user_000449,add_to_cart,2026-03-29T14:45:42,mobile,organic,variant_b,122,0,1
user_007720,click,2026-03-17T12:00:57,mobile,direct,control,596,1,0
user_000439,scroll,2026-03-03T18:23:48,desktop,email,variant_b,476,0,0
user_003677,page_view,2026-03-29T18:49:00,desktop,organic,variant_b,214,0,0
user_003512,add_to_cart,2026-03-06T22:17:23,desktop,direct,control,204,0,0
user_000846,scroll,2026-03-08T20:42:09,tablet,organic,control,146,0,0
user_005589,session_start,2026-03-12T20:29:55,desktop,email,variant_b,166,0,1
user_006229,scroll,2026-03-09T04:29:58,tablet,direct,variant_b,506,0,0
user_003315,scroll,2026-03-07T23:38:59,mobile,social,variant_b,421,0,0
user_001569,session_start,2026-03-26T23:07:15,tablet,direct,variant_b,565,0,0
user_002923,add_to_cart,2026-03-28T15:46:43,mobile,email,variant_b,48,0,1
bot_0104,session_start,2026-03-29T00:00:00,desktop,direct,control,0,0,0
user_007832,scroll,2026-03-18T01:27:34,mobile,organic,control,234,0,1
user_002799,click,2026-03-02T08:36:36,tablet,social,variant_b,499,0,0
user_004524,page_view,2026-03-03T08:24:37,tablet,organic,control,146,0,0
user_007600,page_view,2026-03-16T22:40:03,tablet,email,control,387,0,0
user_001559,click,2026-03-26T09:05:12,desktop,cpc,variant_b,433,0,1
user_004695,page_view,2026-03-18T21:28:37,mobile,cpc,variant_b,581,0,1
bot_0112,session_start,2026-03-18T00:00:00,desktop,direct,variant_b,0,0,0
bot_0110,session_start,2026-03-28T00:00:00,desktop,direct,control,0,0,0
user_003834,click,2026-03-07T18:41:13,tablet,cpc,control,519,0,0
user_005229,click,2026-03-24T12:19:45,tablet,direct,variant_b,33,0,1
user_000714,page_view,2026-03-23T10:14:15,mobile,organic,control,289,0,0
user_002431,session_start,2026-03-19T14:47:45,mobile,organic,variant_b,154,0,0
user_006664,scroll,2026-03-21T00:59:13,desktop,direct,control,214,0,0
user_006306,click,2026-03-08T16:57:28,mobile,direct,control,355,0,1
user_002611,add_to_cart,2026-03-14T20:03:56,mobile,email,variant_b,170,0,0
user_002691,session_start,2026-03-07T10:22:54,tablet,organic,variant_b,391,0,1
user_007127,page_view,2026-03-09T19:41:13,tablet,organic,variant_b,149,0,0
user_003622,page_view,2026-03-01T17:52:09,tablet,organic,control,51,0,1
user_006469,page_view,2026-03-18T23:34:00,desktop,direct,variant_b,547,0,0
user_003168,page_view,2026-03-10T18:51:34,tablet,cpc,control,268,0,0
user_003249,page_view,2026-03-19T10:02:30,desktop,direct,variant_b,168,0,1
user_001256,click,2026-03-10T20:34:27,desktop,email,control,471,0,0
bot_0143,session_start,2026-03-12T00:00:00,desktop,direct,variant_b,0,0,0
user_002040,session_start,2026-03-10T07:16:41,mobile,organic,control,455,0,0
user_005042,scroll,2026-03-19T10:41:50,mobile,cpc,control,580,0,0
user_005254,page_view,2026-03-11T13:00:40,tablet,email,control,150,0,0
user_003881,page_view,2026-03-27T10:06:52,tablet,organic,variant_b,323,0,0
user_006939,click,2026-03-02T08:46:09,tablet,social,variant_b,349,0,1
user_006607,scroll,2026-03-30T08:39:26,desktop,email,variant_b,563,0,1
user_007792,add_to_cart,2026-03-06T21:13:05,mobile,cpc,control,91,0,1
bot_0128,session_start,2026-03-17T00:00:00,desktop,direct,variant_b,0,0,0
bot_0157,session_start,2026-03-14T00:00:00,desktop,direct,control,0,0,0
user_003001,scroll,2026-03-03T05:25:49,mobile,social,variant_b,390,0,1
user_001364,scroll,2026-03-21T10:41:15,tablet,cpc,control,525,0,1
user_000822,click,2026-03-25T15:36:18,tablet,organic,control,66,0,0
user_007842,scroll,2026-03-01T03:12:25,desktop,email,control,223,0,0
user_002131,click,2026-03-23T15:42:29,mobile,organic,variant_b,263,1,1
bot_0090,session_start,2026-03-04T00:00:00,desktop,direct,control,0,0,0
user_002573,scroll,2026-03-06T11:51:48,tablet,direct,variant_b,282,0,0
user_003622,scroll,2026-03-01T17:51:55,tablet,organic,control,51,0,1
user_000507,session_start,2026-03-08T05:31:24,mobile,cpc,variant_b,303,0,1
user_002495,click,2026-03-25T12:09:46,mobile,organic,variant_b,399,0,1
bot_0059,session_start,2026-03-24T00:00:00,desktop,direct,variant_b,0,0,0
user_006274,click,2026-03-24T23:05:07,mobile,direct,control,470,0,0
user_003195,scroll,2026-03-07T00:37:31,desktop,cpc,variant_b,252,0,1
bot_0073,session_start,2026-03-11T00:00:00,desktop,direct,variant_b,0,0,0
bot_0011,session_start,2026-03-09T00:00:00,desktop,direct,variant_b,0,0,0
user_001029,click,2026-03-05T06:56:15,mobile,email,variant_b,434,1,0
user_001461,click,2026-03-07T19:44:41,tablet,social,variant_b,532,0,1
user_000994,session_start,2026-03-14T02:27:34,tablet,organic,control,472,0,0
user_007456,add_to_cart,2026-03-11T00:02:21,tablet,direct,control,380,0,1
user_004879,click,2026-03-18T20:00:35,mobile,social,variant_b,217,0,1
bot_0120,session_start,2026-03-25T00:00:00,desktop,direct,variant_b,0,0,0
user_007483,session_start,2026-03-22T06:07:08,mobile,direct,variant_b,50,0,1
user_004157,click,2026-03-17T14:15:36,mobile,social,variant_b,507,0,1
user_001352,page_view,2026-03-27T15:25:50,mobile,cpc,control,327,0,0
user_001388,click,2026-03-01T14:49:53,tablet,direct,control,171,0,1
user_002226,page_view,2026-03-11T09:01:45,mobile,social,control,430,0,1
user_004158,add_to_cart,2026-03-14T01:48:57,desktop,social,control,55,0,0
user_005651,add_to_cart,2026-03-26T14:58:15,mobile,direct,variant_b,364,0,1
user_006270,scroll,2026-03-27T03:19:27,desktop,cpc,control,562,0,0
user_007046,click,2026-03-01T10:43:45,tablet,social,control,589,0,0
user_001036,scroll,2026-03-11T07:21:29,tablet,social,control,538,0,0
user_007210,page_view,2026-03-17T12:08:10,mobile,direct,control,548,0,0
bot_0197,session_start,2026-03-21T00:00:00,desktop,direct,variant_b,0,0,0
user_002284,page_view,2026-03-25T01:31:34,mobile,organic,control,548,0,0
user_000195,page_view,2026-03-10T11:27:04,mobile,direct,variant_b,149,0,1
user_005769,scroll,2026-03-10T06:12:26,mobile,cpc,variant_b,33,0,0
user_002709,click,2026-03-16T08:28:23,desktop,email,variant_b,107,0,0
user_005062,scroll,2026-03-04T14:02:10,desktop,direct,control,304,0,1
bot_0051,session_start,2026-03-06T00:00:00,desktop,direct,variant_b,0,0,0
user_001435,add_to_cart,2026-03-27T03:43:47,desktop,email,variant_b,223,0,1
user_001651,add_to_cart,2026-03-04T14:30:20,mobile,cpc,variant_b,107,0,0
bot_0044,session_start,2026-03-18T00:00:00,desktop,direct,variant_b,0,0,0
user_002787,scroll,2026-03-19T16:37:36,tablet,cpc,variant_b,298,0,1
user_002498,add_to_cart,2026-03-10T07:03:09,tablet,direct,control,194,0,0
user_007557,page_view,2026-03-07T00:52:58,tablet,cpc,variant_b,122,0,0
user_006294,click,2026-03-12T05:17:20,tablet,email,control,338,0,1
user_003977,click,2026-03-20T22:22:19,mobile,email,variant_b,284,0,1
user_006920,session_start,2026-03-15T09:27:55,desktop,direct,control,146,0,0
user_005476,add_to_cart,2026-03-21T15:26:23,tablet,email,control,300,0,1
user_000956,click,2026-03-19T10:07:37,desktop,email,control,413,0,0
bot_0185,session_start,2026-03-02T00:00:00,desktop,direct,variant_b,0,0,0
user_003726,click,2026-03-09T18:03:37,desktop,email,control,496,0,0
user_007768,scroll,2026-03-05T18:07:33,tablet,organic,control,126,0,1
bot_0027,session_start,2026-03-15T00:00:00,desktop,direct,variant_b,0,0,0
user_003235,scroll,2026-03-17T00:24:37,mobile,social,variant_b,309,0,1
bot_0155,session_start,2026-03-26T00:00:00,desktop,direct,control,0,0,0
user_007653,session_start,2026-03-18T05:16:35,mobile,cpc,variant_b,173,0,0
user_003291,add_to_cart,2026-03-03T15:28:23,mobile,email,variant_b,551,0,1
user_007208,page_view,2026-03-18T22:23:37,mobile,social,control,330,0,1
user_000602,scroll,2026-03-17T22:48:14,mobile,email,control,52,0,1
user_005115,scroll,2026-03-10T17:34:51,mobile,email,variant_b,319,0,0
user_005531,click,2026-03-23T03:28:27,mobile,organic,variant_b,275,0,0
user_007268,page_view,2026-03-05T18:50:29,tablet,cpc,control,414,0,0
bot_0044,session_start,2026-03-09T00:00:00,desktop,direct,variant_b,0,0,0
bot_0178,session_start,2026-03-14T00:00:00,desktop,direct,control,0,0,0
user_002616,session_start,2026-03-03T15:10:15,desktop,organic,control,570,0,0
user_006500,page_view,2026-03-10T09:21:52,desktop,direct,control,580,0,1
user_000341,scroll,2026-03-24T13:48:40,mobile,social,variant_b,228,0,1
user_003407,add_to_cart,2026-03-04T20:40:22,desktop,social,variant_b,432,0,1
bot_0118,session_start,2026-03-22T00:00:00,desktop,direct,variant_b,0,0,0
bot_0185,session_start,2026-03-10T00:00:00,desktop,direct,control,0,0,0
user_000304,session_start,2026-03-04T18:45:59,mobile,social,control,515,0,0
user_007523,session_start,2026-03-28T13:03:42,desktop,social,variant_b,403,0,0
bot_0128,session_start,2026-03-17T00:00:00,desktop,direct,variant_b,0,0,0
user_006284,scroll,2026-03-17T00:11:05,desktop,organic,control,228,0,1
user_005213,add_to_cart,2026-03-01T11:00:09,tablet,organic,variant_b,380,0,0
user_006923,page_view,2026-03-06T04:38:45,tablet,email,variant_b,276,0,0
srm_user_0146,session_start,2026-03-05T03:56:49,desktop,email,variant_b,13,0,1
user_007077,click,2026-03-05T19:12:46,mobile,organic,variant_b,498,0,0
user_004367,page_view,2026-03-18T22:17:09,desktop,direct,variant_b,223,0,0
user_005452,scroll,2026-03-25T05:36:36,mobile,direct,control,457,0,0
user_005280,page_view,2026-03-02T00:04:57,desktop,organic,control,330,0,0
user_001382,scroll,2026-03-17T18:18:36,tablet,direct,control,501,1,1
user_001775,page_view,2026-03-06T11:20:53,desktop,cpc,variant_b,138,0,1
user_007571,scroll,2026-03-24T09:32:05,mobile,social,variant_b,232,0,0
bot_0028,session_start,2026-03-11T00:00:00,desktop,direct,variant_b,0,0,0
bot_0111,session_start,2026-03-27T00:00:00,desktop,direct,control,0,0,0
user_007857,session_start,2026-03-08T21:25:26,mobile,direct,variant_b,124,0,0
user_000343,add_to_cart,2026-03-26T21:27:12,mobile,cpc,variant_b,317,0,0
user_004178,page_view,2026-03-20T09:03:16,desktop,direct,control,188,0,0
bot_0153,session_start,2026-03-29T00:00:00,desktop,direct,control,0,0,0
bot_0093,session_start,2026-03-04T00:00:00,desktop,direct,variant_b,0,0,0
bot_0086,session_start,2026-03-05T00:00:00,desktop,direct,control,0,0,0
bot_0084,session_start,2026-03-16T00:00:00,desktop,direct,control,0,0,0
user_007049,scroll,2026-03-19T02:04:26,tablet,email,variant_b,594,0,0
bot_0137,session_start,2026-03-15T00:00:00,desktop,direct,variant_b,0,0,0
user_007035,page_view,2026-03-05T20:21:22,desktop,social,variant_b,377,0,0
user_004039,click,2026-03-22T07:36:34,mobile,social,variant_b,393,0,1
user_006225,click,2026-03-21T11:40:35,desktop,direct,variant_b,528,0,1
user_006067,add_to_cart,2026-03-11T14:54:14,tablet,email,variant_b,368,0,0
user_005866,scroll,2026-03-22T15:35:14,desktop,cpc,control,34,0,1
user_002801,scroll,2026-03-21T05:24:57,mobile,social,variant_b,96,0,1
bot_0074,session_start,2026-03-06T00:00:00,desktop,direct,control,0,0,0
user_002507,session_start,2026-03-24T14:52:21,tablet,email,variant_b,162,0,0
bot_0075,session_start,2026-03-01T00:00:00,desktop,direct,variant_b,0,0,0
bot_0126,session_start,2026-03-21T00:00:00,desktop,direct,variant_b,0,0,0
user_002168,page_view,2026-03-03T23:48:30,tablet,organic,control,87,0,1
user_002372,scroll,2026-03-22T08:26:07,mobile,social,control,576,0,1
user_004649,page_view,2026-03-21T00:13:57,tablet,cpc,variant_b,594,1,0
user_003307,session_start,2026-03-10T05:40:19,mobile,cpc,variant_b,240,0,0
user_006415,click,2026-03-05T21:59:05,desktop,cpc,variant_b,62,0,1
user_005406,scroll,2026-03-16T08:46:34,desktop,cpc,control,277,0,1
user_006946,scroll,2026-03-09T09:19:08,tablet,social,control,448,0,0
bot_0115,session_start,2026-03-30T00:00:00,desktop,direct,control,0,0,0
user_001960,scroll,2026-03-14T19:29:55,mobile,social,control,378,0,1
user_002939,session_start,2026-03-23T12:31:17,desktop,cpc,variant_b,140,0,1
user_003722,click,2026-03-07T21:09:26,tablet,cpc,control,478,0,0
user_003130,scroll,2026-03-14T18:55:19,desktop,email,control,484,0,1
bot_0039,session_start,2026-03-01T00:00:00,desktop,direct,variant_b,0,0,0
user_003311,add_to_cart,2026-03-07T04:50:32,desktop,cpc,variant_b,354,0,1
user_007971,click,2026-03-06T00:43:10,desktop,cpc,variant_b,149,1,0
user_003901,click,2026-03-19T23:45:50,desktop,social,variant_b,198,0,0
user_002091,click,2026-03-06T06:58:45,tablet,direct,variant_b,426,0,0
bot_0015,session_start,2026-03-08T00:00:00,desktop,direct,variant_b,0,0,0
bot_0128,session_start,2026-03-01T00:00:00,desktop,direct,variant_b,0,0,0
user_001467,scroll,2026-03-05T14:10:12,desktop,email,variant_b,71,0,0
user_004943,page_view,2026-03-17T15:38:09,mobile,organic,variant_b,428,0,0
user_004300,scroll,2026-03-13T00:21:48,desktop,direct,control,46,0,1
user_006607,page_view,2026-03-30T08:41:28,desktop,email,variant_b,563,0,1
user_000218,add_to_cart,2026-03-14T01:38:46,tablet,cpc,control,182,0,1
bot_0037,session_start,2026-03-24T00:00:00,desktop,direct,control,0,0,0
user_005204,page_view,2026-03-17T01:03:40,tablet,cpc,control,345,0,0
bot_0143,session_start,2026-03-28T00:00:00,desktop,direct,control,0,0,0
bot_0015,session_start,2026-03-16T00:00:00,desktop,direct,control,0,0,0
bot_0000,session_start,2026-03-15T00:00:00,desktop,direct,control,0,0,0
user_006975,click,2026-03-28T16:45:29,tablet,organic,variant_b,599,0,1
user_003409,click,2026-03-06T00:27:39,desktop,direct,variant_b,204,0,0
user_002321,session_start,2026-03-10T09:51:20,mobile,cpc,variant_b,490,0,0
user_005931,scroll,2026-03-22T01:46:40,mobile,social,variant_b,355,1,0
bot_0027,session_start,2026-03-12T00:00:00,desktop,direct,variant_b,0,0,0
user_005178,scroll,2026-03-26T09:06:45,mobile,email,control,300,0,0
bot_0088,session_start,2026-03-29T00:00:00,desktop,direct,variant_b,0,0,0
bot_0163,session_start,2026-03-08T00:00:00,desktop,direct,control,0,0,0
user_002822,scroll,2026-03-27T18:02:21,tablet,email,control,556,0,0
user_002480,page_view,2026-03-03T05:37:34,tablet,cpc,control,369,0,1
user_004578,page_view,2026-03-04T01:36:06,desktop,direct,control,235,0,1
user_003634,click,2026-03-29T12:54:29,desktop,cpc,control,424,0,0
user_002970,click,2026-03-02T07:26:41,mobile,cpc,control,570,0,0
user_002880,scroll,2026-03-15T02:40:59,desktop,direct,control,418,0,0
user_005630,page_view,2026-03-20T16:22:31,mobile,cpc,control,584,0,1
user_007312,scroll,2026-03-02T19:29:34,mobile,email,control,404,0,1
user_002540,add_to_cart,2026-03-16T15:06:43,desktop,cpc,control,390,0,0
user_003744,click,2026-03-30T01:21:57,tablet,direct,control,121,0,1
user_003238,page_view,2026-03-17T07:57:17,mobile,organic,control,93,0,1
user_001182,scroll,2026-03-18T13:45:18,desktop,cpc,control,234,0,0
user_002068,scroll,2026-03-06T04:01:32,tablet,organic,control,193,0,1
user_001851,click,2026-03-03T10:48:22,desktop,email,variant_b,153,0,0
bot_0099,session_start,2026-03-05T00:00:00,desktop,direct,variant_b,0,0,0
bot_0065,session_start,2026-03-25T00:00:00,desktop,direct,variant_b,0,0,0
bot_0174,session_start,2026-03-15T00:00:00,desktop,direct,control,0,0,0
user_005812,session_start,2026-03-20T21:53:53,desktop,cpc,control,202,0,0
bot_0053,session_start,2026-03-29T00:00:00,desktop,direct,variant_b,0,0,0
user_005029,page_view,2026-03-30T02:22:28,tablet,email,variant_b,530,0,0
user_002959,click,2026-03-12T13:14:37,tablet,email,variant_b,319,0,1
user_007214,scroll,2026-03-12T01:00:54,desktop,direct,control,315,0,1
user_000464,scroll,2026-03-02T18:21:04,desktop,email,control,176,0,0
user_007545,scroll,2026-03-04T19:44:06,desktop,organic,variant_b,318,0,0
bot_0199,session_start,2026-03-13T00:00:00,desktop,direct,variant_b,0,0,0
bot_0034,session_start,2026-03-28T00:00:00,desktop,direct,variant_b,0,0,0
user_000908,page_view,2026-03-17T13:34:28,desktop,organic,control,214,0,0
user_004585,scroll,2026-03-07T10:41:51,mobile,cpc,variant_b,353,0,0
bot_0114,session_start,2026-03-05T00:00:00,desktop,direct,control,0,0,0
user_001053,click,2026-03-01T03:06:19,tablet,social,variant_b,115,0,1
user_001842,scroll,2026-03-09T00:57:46,tablet,email,control,43,0,0
user_007428,page_view,2026-03-06T07:47:56,tablet,cpc,control,508,0,0
user_001564,page_view,2026-03-14T09:32:54,tablet,social,control,451,0,0
user_006339,page_view,2026-03-24T18:56:09,tablet,email,variant_b,457,0,1
user_005957,scroll,2026-03-21T23:32:14,desktop,cpc,variant_b,134,0,0
user_002773,session_start,2026-03-26T09:22:10,tablet,social,variant_b,409,0,0
bot_0058,session_start,2026-03-13T00:00:00,desktop,direct,variant_b,0,0,0
user_004865,add_to_cart,2026-03-09T15:11:04,desktop,direct,variant_b,178,0,1
user_001947,scroll,2026-03-09T16:49:56,tablet,social,variant_b,292,0,0
user_004632,scroll,2026-03-19T14:57:56,tablet,email,control,283,0,0
bot_0084,session_start,2026-03-14T00:00:00,desktop,direct,control,0,0,0
bot_0137,session_start,2026-03-20T00:00:00,desktop,direct,variant_b,0,0,0
user_002653,click,2026-03-21T09:28:29,mobile,organic,variant_b,574,0,0
user_005139,session_start,2026-03-06T23:15:09,tablet,social,variant_b,542,0,1
user_006210,session_start,2026-03-12T00:28:15,tablet,organic,control,480,0,1
user_007900,scroll,2026-03-25T04:59:52,tablet,organic,control,555,0,1
bot_0105,session_start,2026-03-27T00:00:00,desktop,direct,control,0,0,0
user_005602,page_view,2026-03-17T17:44:08,tablet,social,control,501,0,1
bot_0183,session_start,2026-03-16T00:00:00,desktop,direct,variant_b,0,0,0
bot_0155,session_start,2026-03-12T00:00:00,desktop,direct,control,0,0,0
user_006768,click,2026-03-19T05:31:45,mobile,social,control,98,0,1
user_002642,page_view,2026-03-08T22:54:45,tablet,cpc,control,508,0,1
user_002713,add_to_cart,2026-03-01T03:59:12,mobile,email,variant_b,94,0,1
user_000474,page_view,2026-03-11T18:31:30,mobile,email,control,116,0,0
user_004461,click,2026-03-15T02:35:47,tablet,organic,variant_b,141,1,1
bot_0055,session_start,2026-03-07T00:00:00,desktop,direct,variant_b,0,0,0
user_007739,page_view,2026-03-22T20:30:20,desktop,direct,variant_b,57,0,1
user_006101,click,2026-03-29T01:42:41,tablet,social,variant_b,91,0,0
bot_0106,session_start,2026-03-27T00:00:00,desktop,direct,control,0,0,0
user_000150,click,2026-03-21T15:00:42,desktop,email,control,520,0,0
user_004572,click,2026-03-18T02:41:53,tablet,email,control,259,0,1
user_007897,scroll,2026-03-20T11:54:40,tablet,email,variant_b,161,0,0
user_003367,scroll,2026-03-19T19:38:40,tablet,cpc,variant_b,570,0,0
user_001571,add_to_cart,2026-03-06T01:34:32,tablet,social,variant_b,521,0,0
user_003303,scroll,2026-03-20T03:09:00,tablet,email,variant_b,128,0,1
user_000546,add_to_cart,2026-03-09T23:26:39,tablet,direct,control,35,0,1
user_002838,add_to_cart,2026-03-30T13:10:49,desktop,email,control,90,0,0
user_007680,add_to_cart,2026-03-23T21:06:29,mobile,email,control,62,1,0
user_007748,page_view,2026-03-10T07:04:37,tablet,cpc,control,387,0,0
bot_0023,session_start,2026-03-25T00:00:00,desktop,direct,control,0,0,0
bot_0085,session_start,2026-03-20T00:00:00,desktop,direct,variant_b,0,0,0
user_007608,scroll,2026-03-03T18:21:44,desktop,organic,control,104,0,1
user_001538,add_to_cart,2026-03-21T02:57:34,tablet,direct,control,265,0,1
user_002230,click,2026-03-09T11:38:49,mobile,organic,control,554,0,1
user_002450,session_start,2026-03-10T22:55:01,tablet,direct,control,141,0,1
user_002223,click,2026-03-18T21:10:21,desktop,direct,variant_b,36,0,1
user_003866,page_view,2026-03-21T16:14:07,desktop,organic,control,270,0,0
user_003414,page_view,2026-03-16T20:30:16,desktop,email,control,280,0,1
user_004339,page_view,2026-03-21T00:56:32,desktop,social,variant_b,292,0,0
user_005168,session_start,2026-03-28T07:41:22,mobile,direct,control,101,0,1
user_004024,scroll,2026-03-01T15:48:01,tablet,email,control,352,0,1
bot_0129,session_start,2026-03-05T00:00:00,desktop,direct,control,0,0,0
user_000777,scroll,2026-03-06T15:21:40,mobile,email,variant_b,88,0,1
user_006397,add_to_cart,2026-03-17T09:52:15,mobile,direct,variant_b,51,0,1
user_006349,scroll,2026-03-09T00:35:13,desktop,email,variant_b,254,0,0
user_000537,scroll,2026-03-09T09:57:44,mobile,organic,variant_b,343,0,0
user_002931,scroll,2026-03-03T16:44:24,mobile,direct,variant_b,332,0,0
user_007886,click,2026-03-25T03:20:02,tablet,social,control,324,0,0
user_005677,page_view,2026-03-26T07:53:51,desktop,social,variant_b,132,1,1
bot_0126,session_start,2026-03-27T00:00:00,desktop,direct,variant_b,0,0,0
user_002102,session_start,2026-03-26T14:20:10,tablet,social,control,127,0,1
user_001589,page_view,2026-03-18T00:20:39,tablet,cpc,variant_b,350,0,1
user_003924,page_view,2026-03-22T18:32:06,desktop,direct,control,590,1,0
user_007868,scroll,2026-03-07T22:38:18,desktop,direct,control,145,0,0
user_004451,add_to_cart,2026-03-20T16:47:08,desktop,organic,variant_b,577,0,1
user_002104,add_to_cart,2026-03-29T22:42:20,tablet,cpc,control,517,0,1
user_000594,page_view,2026-03-14T08:19:41,mobile,email,control,466,0,0
user_005812,add_to_cart,2026-03-20T21:56:28,desktop,cpc,control,202,0,0
user_006118,page_view,2026-03-14T14:44:44,mobile,direct,control,405,0,1
user_006131,add_to_cart,2026-03-01T22:22:00,desktop,organic,variant_b,473,0,0
bot_0089,session_start,2026-03-26T00:00:00,desktop,direct,variant_b,0,0,0
user_003233,click,2026-03-08T08:55:17,mobile,cpc,variant_b,477,0,1
user_000012,add_to_cart,2026-03-25T10:15:33,mobile,email,control,366,0,0
user_005152,add_to_cart,2026-03-14T00:18:50,mobile,social,control,314,0,1
user_003954,page_view,2026-03-07T19:35:02,mobile,organic,control,297,0,1
user_006723,click,2026-03-09T23:19:43,mobile,email,variant_b,91,0,0
bot_0124,session_start,2026-03-03T00:00:00,desktop,direct,control,0,0,0
bot_0141,session_start,2026-03-25T00:00:00,desktop,direct,control,0,0,0
user_005398,click,2026-03-30T13:10:38,mobile,social,control,326,0,1
user_006358,scroll,2026-03-29T16:33:02,tablet,cpc,control,565,0,0
user_006106,scroll,2026-03-18T18:35:12,mobile,social,control,102,0,0
srm_user_0352,session_start,2026-03-04T13:47:57,mobile,social,variant_b,133,0,1
bot_0028,session_start,2026-03-05T00:00:00,desktop,direct,variant_b,0,0,0
bot_0067,session_start,2026-03-29T00:00:00,desktop,direct,control,0,0,0
user_002232,scroll,2026-03-20T03:00:12,tablet,organic,control,222,0,0
bot_0138,session_start,2026-03-13T00:00:00,desktop,direct,control,0,0,0
user_001429,scroll,2026-03-11T16:16:07,desktop,direct,variant_b,299,0,0
